datetime,precipitation,pressure,temperature,wind_direction,wind_speed
2018-11-09 13:20:00,,29.63,55,200.0,14.0
2018-11-09 13:50:00,,29.63,57,200.0,12.0
2018-11-09 14:20:00,,29.6,57,210.0,14.0
2018-11-09 14:50:00,,29.6,57,190.0,9.0
2018-11-09 15:20:00,,29.6,55,180.0,13.0
2018-11-09 15:50:00,,29.57,55,170.0,12.0
2018-11-09 16:20:00,,29.57,55,160.0,10.0
2018-11-09 16:50:00,,29.54,54,160.0,12.0
2018-11-09 17:20:00,,29.54,54,150.0,15.0
2018-11-09 17:50:00,,29.51,54,150.0,15.0
2018-11-09 18:20:00,,29.48,55,140.0,14.0
2018-11-09 18:50:00,,29.48,55,150.0,15.0
2018-11-09 19:20:00,,29.45,55,150.0,15.0
2018-11-09 19:50:00,,29.42,54,150.0,18.0
2018-11-09 20:20:00,,29.42,54,160.0,15.0
2018-11-09 20:50:00,,29.39,54,170.0,13.0
2018-11-09 21:20:00,,29.39,54,170.0,17.0
2018-11-09 21:50:00,,29.36,52,170.0,15.0
2018-11-09 22:20:00,,29.36,52,170.0,13.0
2018-11-09 22:50:00,,29.34,54,170.0,14.0
2018-11-09 23:20:00,,29.31,54,160.0,13.0
2018-11-09 23:50:00,,29.31,54,170.0,13.0
2018-11-10 00:20:00,,29.28,54,170.0,12.0
2018-11-10 00:50:00,,29.28,54,170.0,10.0
2018-11-10 01:20:00,,29.28,54,180.0,8.0
2018-11-10 01:50:00,,29.28,55,200.0,13.0
2018-11-10 02:20:00,,29.28,55,210.0,13.0
2018-11-10 02:50:00,,29.28,55,220.0,12.0
2018-11-10 03:20:00,,29.28,54,200.0,10.0
2018-11-10 03:50:00,,29.28,54,210.0,10.0
2018-11-10 04:20:00,,29.31,54,220.0,8.0
2018-11-10 04:50:00,,29.31,52,240.0,7.0
2018-11-10 05:20:00,,29.31,52,230.0,6.0
2018-11-10 05:50:00,,29.34,50,240.0,7.0
2018-11-10 06:20:00,,29.34,50,,3.0
2018-11-10 06:50:00,,29.36,50,,3.0
2018-11-10 07:20:00,,29.36,52,200.0,7.0
2018-11-10 07:50:00,,29.36,52,170.0,5.0
2018-11-10 08:20:00,,29.36,52,180.0,5.0
2018-11-10 08:50:00,,29.36,52,160.0,6.0
2018-11-10 09:20:00,,29.36,54,180.0,7.0
2018-11-10 09:50:00,,29.36,54,160.0,5.0
2018-11-10 10:20:00,,29.36,55,200.0,6.0
2018-11-10 10:50:00,,29.36,55,190.0,6.0
2018-11-10 11:20:00,,29.36,57,170.0,8.0
2018-11-10 11:50:00,,29.36,57,170.0,9.0
2018-11-10 12:20:00,,29.36,57,200.0,8.0
2018-11-10 12:50:00,,29.34,59,190.0,9.0
2018-11-10 13:20:00,,29.34,59,200.0,10.0
2018-11-10 13:50:00,,29.34,59,200.0,13.0
2018-11-10 14:20:00,,29.34,59,180.0,13.0
2018-11-10 14:50:00,,29.34,57,190.0,8.0
2018-11-10 15:20:00,,29.36,57,180.0,8.0
2018-11-10 15:50:00,,29.36,55,230.0,7.0
2018-11-10 16:20:00,,29.36,54,240.0,12.0
2018-11-10 16:50:00,,29.36,52,240.0,10.0
2018-11-10 17:20:00,,29.36,50,230.0,6.0
2018-11-10 17:50:00,,29.36,50,250.0,7.0
2018-11-10 18:20:00,,29.36,50,220.0,5.0
2018-11-10 18:50:00,,29.36,50,150.0,5.0
2018-11-10 19:20:00,,29.36,50,,3.0
2018-11-10 19:50:00,,29.36,50,140.0,6.0
2018-11-10 20:20:00,,29.36,50,160.0,5.0
2018-11-10 20:50:00,,29.36,52,,3.0
2018-11-10 21:20:00,,29.36,52,,3.0
2018-11-10 21:50:00,,29.36,52,160.0,5.0
2018-11-10 22:20:00,,29.36,52,150.0,5.0
2018-11-10 22:50:00,,29.36,52,160.0,6.0
2018-11-10 23:20:00,,29.36,52,180.0,5.0
2018-11-10 23:50:00,,29.36,52,170.0,6.0
2018-11-11 00:20:00,,29.36,52,180.0,6.0
2018-11-11 00:50:00,,29.36,52,200.0,8.0
2018-11-11 01:20:00,,29.36,52,190.0,5.0
2018-11-11 01:50:00,,29.36,50,160.0,6.0
2018-11-11 02:20:00,,29.36,50,170.0,6.0
2018-11-11 02:50:00,,29.36,50,180.0,5.0
2018-11-11 03:20:00,,29.36,50,200.0,5.0
2018-11-11 03:50:00,,29.36,50,160.0,6.0
2018-11-11 04:20:00,,29.36,50,180.0,8.0
2018-11-11 04:50:00,,29.34,52,180.0,7.0
2018-11-11 05:20:00,,29.34,52,150.0,6.0
2018-11-11 05:50:00,,29.34,52,160.0,6.0
2018-11-11 06:20:00,,29.36,52,200.0,6.0
2018-11-11 06:50:00,,29.36,52,210.0,9.0
2018-11-11 07:20:00,,29.36,52,190.0,10.0
2018-11-11 07:50:00,,29.36,54,200.0,10.0
2018-11-11 08:20:00,,29.39,54,210.0,10.0
2018-11-11 08:50:00,,29.42,54,230.0,14.0
2018-11-11 09:20:00,,29.42,54,220.0,10.0
2018-11-11 09:50:00,,29.45,54,220.0,13.0
2018-11-11 10:20:00,,29.45,55,230.0,15.0
2018-11-11 10:50:00,,29.48,55,220.0,15.0
2018-11-11 11:20:00,,29.48,55,220.0,12.0
2018-11-11 11:50:00,,29.48,55,220.0,13.0
2018-11-11 12:20:00,,29.48,57,230.0,13.0
2018-11-11 12:50:00,,29.51,57,230.0,17.0
2018-11-11 13:20:00,,29.51,57,220.0,13.0
2018-11-11 13:50:00,,29.51,55,240.0,15.0
2018-11-11 14:20:00,,29.54,57,230.0,8.0
2018-11-11 14:50:00,,29.54,57,230.0,13.0
2018-11-11 15:20:00,,29.54,57,220.0,10.0
2018-11-11 15:50:00,,29.57,55,220.0,9.0
2018-11-11 16:20:00,,29.57,55,210.0,8.0
2018-11-11 16:50:00,,29.6,54,210.0,8.0
2018-11-11 17:20:00,,29.6,54,210.0,8.0
2018-11-11 17:50:00,,29.63,54,200.0,8.0
2018-11-11 18:20:00,,29.63,54,200.0,8.0
2018-11-11 18:50:00,,29.63,52,200.0,8.0
2018-11-11 19:20:00,,29.66,54,,8.0
2018-11-11 19:50:00,,29.66,52,200.0,7.0
2018-11-11 20:20:00,,29.66,52,170.0,6.0
2018-11-11 20:50:00,,29.69,52,160.0,7.0
2018-11-11 21:20:00,,29.69,52,170.0,7.0
2018-11-11 21:50:00,,29.69,52,160.0,6.0
2018-11-11 22:20:00,,29.69,52,160.0,7.0
2018-11-11 22:50:00,,29.69,52,160.0,7.0
2018-11-11 23:20:00,,29.69,52,170.0,7.0
2018-11-11 23:50:00,,29.72,52,170.0,7.0
2018-11-12 12:20:00,,29.78,57,200.0,10.0
2018-11-12 12:50:00,,29.78,59,200.0,14.0
2018-11-12 13:20:00,,29.78,57,210.0,9.0
2018-11-12 13:50:00,,29.81,55,250.0,15.0
2018-11-12 14:20:00,,29.81,54,210.0,13.0
2018-11-12 14:50:00,,29.81,54,210.0,12.0
2018-11-12 15:20:00,,29.81,55,210.0,9.0
2018-11-12 15:50:00,,29.84,54,210.0,8.0
2018-11-12 16:20:00,,29.84,54,200.0,9.0
2018-11-12 16:50:00,,29.84,54,210.0,13.0
2018-11-12 17:20:00,,29.87,55,200.0,12.0
2018-11-12 17:50:00,,29.87,54,210.0,10.0
2018-11-12 18:20:00,,29.87,54,190.0,7.0
2018-11-12 18:50:00,,29.87,54,200.0,10.0
2018-11-12 19:20:00,,29.87,54,,10.0
2018-11-12 19:50:00,,29.87,54,190.0,8.0
2018-11-12 20:20:00,,29.87,52,180.0,7.0
2018-11-12 20:50:00,,29.87,54,200.0,8.0
2018-11-12 21:20:00,,29.87,54,200.0,10.0
2018-11-12 21:50:00,,29.87,54,200.0,12.0
2018-11-12 22:20:00,,29.87,52,170.0,6.0
2018-11-12 22:50:00,,29.87,52,190.0,6.0
2018-11-12 23:20:00,,29.87,52,200.0,9.0
2018-11-12 23:50:00,,29.87,52,210.0,9.0
2018-11-13 00:20:00,,29.9,52,210.0,10.0
2018-11-13 00:50:00,,29.9,52,220.0,8.0
2018-11-13 01:20:00,,29.9,52,220.0,8.0
2018-11-13 01:50:00,,29.9,52,210.0,9.0
2018-11-13 02:20:00,,29.93,52,210.0,8.0
2018-11-13 02:50:00,,29.93,50,230.0,6.0
2018-11-13 03:20:00,,29.93,50,220.0,7.0
2018-11-13 03:50:00,,29.93,50,230.0,9.0
2018-11-13 04:20:00,,29.96,50,230.0,8.0
2018-11-13 04:50:00,,29.96,50,230.0,12.0
2018-11-13 05:20:00,,29.98,50,240.0,10.0
2018-11-13 05:50:00,,29.98,50,230.0,9.0
2018-11-13 06:20:00,,30.01,50,240.0,13.0
2018-11-13 06:50:00,,30.01,50,240.0,12.0
2018-11-13 07:20:00,,30.04,50,240.0,12.0
2018-11-13 07:50:00,,30.04,50,240.0,12.0
2018-11-13 08:20:00,,30.07,52,240.0,12.0
2018-11-13 08:50:00,,30.1,52,250.0,13.0
2018-11-13 09:20:00,,30.1,52,240.0,14.0
2018-11-13 09:50:00,,30.1,54,240.0,13.0
2018-11-13 10:20:00,,30.13,54,240.0,14.0
2018-11-13 10:50:00,,30.13,55,240.0,13.0
2018-11-13 11:20:00,,30.16,55,240.0,12.0
2018-11-13 11:50:00,,30.16,57,250.0,14.0
2018-11-13 12:20:00,,30.16,57,250.0,14.0
2018-11-13 12:50:00,,30.16,57,230.0,13.0
2018-11-13 13:20:00,,30.16,57,230.0,10.0
2018-11-13 13:50:00,,30.19,57,240.0,10.0
2018-11-13 14:20:00,,30.19,57,240.0,12.0
2018-11-13 14:50:00,,30.19,57,230.0,8.0
2018-11-13 15:20:00,,30.19,57,230.0,10.0
2018-11-13 15:50:00,,30.22,55,210.0,6.0
2018-11-13 16:20:00,,30.22,55,210.0,6.0
2018-11-13 16:50:00,,30.22,55,200.0,8.0
2018-11-13 17:20:00,,30.22,55,210.0,8.0
2018-11-13 17:50:00,,30.22,54,220.0,7.0
2018-11-13 18:20:00,,30.22,54,230.0,8.0
2018-11-13 18:50:00,,30.25,54,220.0,7.0
2018-11-13 19:20:00,,30.25,54,210.0,8.0
2018-11-13 19:50:00,,30.25,54,,7.0
2018-11-13 20:20:00,,30.25,54,,7.0
2018-11-13 20:50:00,,30.25,52,220.0,5.0
2018-11-13 21:20:00,,30.25,52,220.0,5.0
2018-11-13 21:50:00,,30.25,52,180.0,6.0
2018-11-13 22:20:00,,30.25,52,,3.0
2018-11-13 22:50:00,,30.25,52,170.0,5.0
2018-11-13 23:20:00,,30.25,52,170.0,5.0
2018-11-13 23:50:00,,30.25,52,160.0,6.0
2018-11-14 00:20:00,,30.25,52,170.0,7.0
2018-11-14 00:50:00,,30.22,54,180.0,8.0
2018-11-14 01:20:00,,30.22,54,170.0,9.0
2018-11-14 01:50:00,,30.22,54,180.0,8.0
2018-11-14 02:20:00,,30.19,54,170.0,7.0
2018-11-14 02:50:00,,30.19,54,180.0,7.0
2018-11-14 03:20:00,,30.19,54,170.0,8.0
2018-11-14 03:50:00,,30.16,54,170.0,6.0
2018-11-14 04:20:00,,30.16,54,200.0,9.0
2018-11-14 04:50:00,,30.16,54,200.0,10.0
2018-11-14 05:20:00,,30.16,54,200.0,9.0
2018-11-14 05:50:00,,30.16,54,200.0,9.0
2018-11-14 06:20:00,,30.16,54,200.0,10.0
2018-11-14 06:50:00,,30.16,54,210.0,10.0
2018-11-14 07:20:00,,30.19,54,210.0,8.0
2018-11-14 07:50:00,,30.19,54,210.0,10.0
2018-11-14 08:20:00,,30.19,55,210.0,10.0
2018-11-14 08:50:00,,30.19,55,200.0,10.0
2018-11-14 09:20:00,,30.19,55,,9.0
2018-11-14 09:50:00,,30.19,57,200.0,10.0
2018-11-14 10:20:00,,30.19,57,200.0,13.0
2018-11-14 10:50:00,,30.19,59,200.0,15.0
2018-11-14 11:20:00,,30.19,59,190.0,12.0
2018-11-14 11:50:00,,30.16,59,210.0,8.0
2018-11-14 12:20:00,,30.16,59,200.0,10.0
2018-11-14 12:50:00,,30.16,59,200.0,8.0
2018-11-14 13:20:00,,30.16,59,200.0,8.0
2018-11-14 13:50:00,,30.16,59,210.0,8.0
2018-11-14 14:20:00,,30.13,59,,7.0
2018-11-14 14:50:00,,30.13,59,170.0,9.0
2018-11-14 15:20:00,,30.13,57,170.0,5.0
2018-11-14 15:50:00,,30.13,57,140.0,6.0
2018-11-14 16:20:00,,30.13,55,100.0,5.0
2018-11-14 16:50:00,,30.13,54,120.0,5.0
2018-11-14 17:20:00,,30.13,54,120.0,7.0
2018-11-14 17:50:00,,30.13,54,140.0,7.0
2018-11-14 18:20:00,,30.16,54,130.0,6.0
2018-11-14 18:50:00,,30.16,52,110.0,5.0
2018-11-14 19:20:00,,30.13,52,100.0,5.0
2018-11-14 19:50:00,,30.13,52,90.0,6.0
2018-11-14 20:20:00,,30.13,52,60.0,3.0
2018-11-14 20:50:00,,30.13,52,50.0,5.0
2018-11-14 21:20:00,,30.13,52,60.0,6.0
2018-11-14 21:50:00,,30.13,52,80.0,5.0
2018-11-14 22:20:00,,30.13,52,70.0,3.0
2018-11-14 22:50:00,,30.13,52,110.0,3.0
2018-11-14 23:20:00,,30.13,52,110.0,3.0
2018-11-14 23:50:00,,30.13,52,70.0,6.0
2018-11-15 00:20:00,,30.13,52,70.0,5.0
2018-11-15 00:50:00,,30.13,52,90.0,6.0
2018-11-15 01:20:00,,30.13,52,100.0,6.0
2018-11-15 01:50:00,,30.1,54,110.0,6.0
2018-11-15 02:20:00,,30.1,54,120.0,5.0
2018-11-15 02:50:00,,30.1,54,130.0,5.0
2018-11-15 03:20:00,,30.1,54,120.0,3.0
2018-11-15 03:50:00,,30.1,54,110.0,5.0
2018-11-15 04:20:00,,30.1,55,,3.0
2018-11-15 04:50:00,,30.1,54,90.0,5.0
2018-11-15 05:20:00,,30.1,54,70.0,2.0
2018-11-15 05:50:00,,30.13,54,80.0,5.0
2018-11-15 06:20:00,,30.13,54,90.0,5.0
2018-11-15 06:50:00,,30.13,54,90.0,6.0
2018-11-15 07:20:00,,30.13,55,120.0,6.0
2018-11-15 07:50:00,,30.13,55,130.0,5.0
2018-11-15 08:20:00,,30.13,55,130.0,7.0
2018-11-15 08:50:00,,30.13,57,140.0,5.0
2018-11-15 09:20:00,,30.13,55,120.0,6.0
2018-11-15 09:50:00,,30.13,57,110.0,5.0
2018-11-15 10:20:00,,30.13,57,120.0,5.0
2018-11-15 10:50:00,,30.13,57,110.0,6.0
2018-11-15 11:20:00,,30.13,57,140.0,6.0
2018-11-15 11:50:00,,30.13,57,120.0,5.0
2018-11-15 12:20:00,,30.13,59,,6.0
2018-11-15 12:50:00,,30.13,59,160.0,7.0
2018-11-15 13:20:00,,30.1,59,130.0,5.0
2018-11-15 13:50:00,,30.1,59,120.0,5.0
2018-11-15 14:20:00,,30.1,59,120.0,6.0
2018-11-15 14:50:00,,30.1,59,130.0,6.0
2018-11-15 15:20:00,,30.1,57,90.0,7.0
2018-11-15 15:50:00,,30.1,59,120.0,7.0
2018-11-15 16:20:00,,30.1,57,110.0,8.0
2018-11-15 16:50:00,,30.1,55,110.0,8.0
2018-11-15 17:20:00,,30.13,55,120.0,8.0
2018-11-15 17:50:00,,30.13,54,140.0,7.0
2018-11-15 18:20:00,,30.13,54,140.0,7.0
2018-11-15 18:50:00,,30.13,54,130.0,8.0
2018-11-15 19:20:00,,30.13,54,120.0,8.0
2018-11-15 19:50:00,,30.13,52,120.0,10.0
2018-11-15 20:20:00,,30.13,52,110.0,9.0
2018-11-15 20:50:00,,30.13,52,130.0,8.0
2018-11-15 21:20:00,,30.16,52,130.0,8.0
2018-11-15 21:50:00,,30.16,52,140.0,6.0
2018-11-15 22:20:00,,30.16,52,160.0,6.0
2018-11-15 22:50:00,,30.16,52,140.0,5.0
2018-11-15 23:20:00,,30.19,52,140.0,5.0
2018-11-15 23:50:00,,30.19,52,150.0,6.0
2018-11-16 00:20:00,,30.19,54,,3.0
2018-11-16 00:50:00,,30.19,54,150.0,5.0
2018-11-16 01:20:00,,30.19,54,,3.0
2018-11-16 01:50:00,,30.19,52,130.0,5.0
2018-11-16 02:20:00,,30.19,52,120.0,6.0
2018-11-16 02:50:00,,30.19,52,120.0,6.0
2018-11-16 03:20:00,,30.19,52,120.0,6.0
2018-11-16 03:50:00,,30.19,52,110.0,6.0
2018-11-16 04:20:00,,30.22,52,120.0,6.0
2018-11-16 04:50:00,,30.22,52,120.0,7.0
2018-11-16 05:20:00,,30.22,52,100.0,8.0
2018-11-16 05:50:00,,30.22,52,100.0,7.0
2018-11-16 06:20:00,,30.22,50,110.0,8.0
2018-11-16 06:50:00,,30.25,50,100.0,7.0
2018-11-16 07:20:00,,30.25,50,90.0,8.0
2018-11-16 07:50:00,,30.25,50,100.0,9.0
2018-11-16 08:20:00,,30.28,50,120.0,7.0
2018-11-16 08:50:00,,30.28,50,100.0,6.0
2018-11-16 09:20:00,,30.28,50,120.0,6.0
2018-11-16 09:50:00,,30.28,50,80.0,7.0
2018-11-16 10:20:00,,30.28,50,100.0,7.0
2018-11-16 10:50:00,,30.28,50,140.0,6.0
2018-11-16 11:20:00,,30.28,50,100.0,7.0
2018-11-16 11:50:00,,30.28,50,100.0,7.0
2018-11-16 12:20:00,,30.28,50,110.0,8.0
2018-11-16 12:50:00,,30.28,50,90.0,9.0
2018-11-16 13:20:00,,30.25,50,100.0,8.0
2018-11-16 13:50:00,,30.25,50,90.0,8.0
2018-11-16 14:20:00,,30.25,50,90.0,10.0
2018-11-16 14:50:00,,30.25,50,90.0,9.0
2018-11-16 15:20:00,,30.25,50,90.0,9.0
2018-11-16 15:50:00,,30.25,50,100.0,8.0
2018-11-16 16:20:00,,30.25,50,70.0,9.0
2018-11-16 16:50:00,,30.28,50,80.0,9.0
2018-11-16 17:20:00,,30.28,48,100.0,10.0
2018-11-16 17:50:00,,30.28,50,90.0,12.0
2018-11-16 18:20:00,,30.28,48,100.0,10.0
2018-11-16 18:50:00,,30.28,48,100.0,10.0
2018-11-16 19:20:00,,30.28,48,90.0,12.0
2018-11-16 19:50:00,,30.28,48,90.0,10.0
2018-11-16 20:20:00,,30.28,48,80.0,10.0
2018-11-16 20:50:00,,30.28,48,100.0,13.0
2018-11-16 21:20:00,,30.28,48,80.0,13.0
2018-11-16 21:50:00,,30.28,48,80.0,12.0
2018-11-16 22:20:00,,30.28,48,80.0,14.0
2018-11-16 22:50:00,,30.28,50,90.0,10.0
2018-11-16 23:20:00,,30.28,50,90.0,13.0
2018-11-16 23:50:00,,30.28,50,90.0,12.0
2018-11-17 00:20:00,,30.28,50,80.0,13.0
2018-11-17 00:50:00,,30.31,50,90.0,12.0
2018-11-17 01:20:00,,30.31,48,90.0,14.0
2018-11-17 01:50:00,,30.31,48,90.0,13.0
2018-11-17 02:20:00,,30.31,48,90.0,12.0
2018-11-17 02:50:00,,30.31,48,80.0,9.0
2018-11-17 03:20:00,,30.31,48,90.0,10.0
2018-11-17 03:50:00,,30.31,48,70.0,13.0
2018-11-17 04:20:00,,30.31,46,100.0,16.0
2018-11-17 04:50:00,,30.28,46,90.0,13.0
2018-11-17 05:20:00,,30.28,46,100.0,10.0
2018-11-17 05:50:00,,30.31,46,90.0,14.0
2018-11-17 06:20:00,,30.31,46,100.0,16.0
2018-11-17 06:50:00,,30.31,46,100.0,15.0
2018-11-17 07:20:00,,30.31,46,100.0,14.0
2018-11-17 07:50:00,,30.31,46,100.0,8.0
2018-11-17 08:20:00,,30.31,46,90.0,12.0
2018-11-17 08:50:00,,30.31,46,90.0,10.0
2018-11-17 09:20:00,,30.31,48,90.0,12.0
2018-11-17 09:50:00,,30.31,48,90.0,10.0
2018-11-17 10:20:00,,30.31,48,90.0,10.0
2018-11-17 10:50:00,,30.31,48,90.0,10.0
2018-11-17 11:20:00,,30.31,50,80.0,12.0
2018-11-17 11:50:00,,30.31,52,80.0,15.0
2018-11-17 12:20:00,,30.31,54,90.0,15.0
2018-11-17 12:50:00,,30.31,54,80.0,18.0
2018-11-17 13:20:00,,30.31,54,80.0,15.0
2018-11-17 13:50:00,,30.31,52,80.0,14.0
2018-11-17 14:20:00,,30.28,52,90.0,16.0
2018-11-17 14:50:00,,30.28,52,80.0,16.0
2018-11-17 15:20:00,,30.31,50,80.0,14.0
2018-11-17 15:50:00,,30.31,50,70.0,13.0
2018-11-17 16:20:00,,30.31,50,70.0,13.0
2018-11-17 16:50:00,,30.31,48,70.0,12.0
2018-11-17 17:20:00,,30.31,48,70.0,12.0
2018-11-17 17:50:00,,30.31,48,70.0,12.0
2018-11-17 18:20:00,,30.31,48,70.0,10.0
2018-11-17 18:50:00,,30.31,46,60.0,8.0
2018-11-17 19:20:00,,30.31,46,60.0,8.0
2018-11-17 19:50:00,,30.31,48,60.0,10.0
2018-11-17 20:20:00,,30.31,48,60.0,10.0
2018-11-17 20:50:00,,30.34,48,70.0,9.0
2018-11-17 21:20:00,,30.34,46,70.0,6.0
2018-11-17 21:50:00,,30.34,48,70.0,8.0
2018-11-17 22:20:00,,30.31,48,70.0,6.0
2018-11-17 22:50:00,,30.31,48,70.0,8.0
2018-11-17 23:20:00,,30.34,48,70.0,8.0
2018-11-17 23:50:00,,30.34,48,60.0,7.0
2018-11-18 00:20:00,,30.34,46,60.0,7.0
2018-11-18 00:50:00,,30.34,46,70.0,6.0
2018-11-18 01:20:00,,30.31,46,70.0,8.0
2018-11-18 01:50:00,,30.31,46,70.0,7.0
2018-11-18 02:20:00,,30.31,46,70.0,6.0
2018-11-18 02:50:00,,30.31,46,80.0,8.0
2018-11-18 03:20:00,,30.31,46,70.0,8.0
2018-11-18 03:50:00,,30.31,46,70.0,8.0
2018-11-18 04:20:00,,30.31,45,70.0,7.0
2018-11-18 04:50:00,,30.31,45,70.0,7.0
2018-11-18 05:20:00,,30.31,45,60.0,8.0
2018-11-18 05:50:00,,30.34,45,60.0,9.0
2018-11-18 06:20:00,,30.34,45,60.0,9.0
2018-11-18 06:50:00,,30.34,45,60.0,9.0
2018-11-18 07:20:00,,30.34,45,60.0,9.0
2018-11-18 07:50:00,,30.34,45,60.0,8.0
2018-11-18 08:20:00,,30.34,45,50.0,8.0
2018-11-18 08:50:00,,30.34,45,50.0,9.0
2018-11-18 09:20:00,,30.34,48,60.0,10.0
2018-11-18 09:50:00,,30.34,48,70.0,13.0
2018-11-18 10:20:00,,30.34,50,70.0,14.0
2018-11-18 10:50:00,,30.34,50,70.0,15.0
2018-11-18 11:20:00,,30.34,52,80.0,20.0
2018-11-18 11:50:00,,30.31,52,80.0,15.0
2018-11-18 12:20:00,,30.31,52,80.0,17.0
2018-11-18 12:50:00,,30.31,52,80.0,16.0
2018-11-18 13:20:00,,30.31,52,70.0,16.0
2018-11-18 13:50:00,,30.31,52,80.0,16.0
2018-11-18 14:20:00,,30.31,52,70.0,13.0
2018-11-18 14:50:00,,30.31,52,60.0,14.0
2018-11-18 15:20:00,,30.31,52,70.0,15.0
2018-11-18 15:50:00,,30.31,50,60.0,13.0
2018-11-18 16:20:00,,30.31,50,70.0,10.0
2018-11-18 16:50:00,,30.31,50,60.0,9.0
2018-11-18 17:20:00,,30.31,48,50.0,9.0
2018-11-18 17:50:00,,30.28,48,60.0,8.0
2018-11-18 18:20:00,,30.28,48,50.0,9.0
2018-11-18 18:50:00,,30.28,46,50.0,5.0
2018-11-18 19:20:00,,30.28,46,60.0,6.0
2018-11-18 19:50:00,,30.28,46,60.0,8.0
2018-11-18 20:20:00,,30.28,46,60.0,7.0
2018-11-18 20:50:00,,30.25,46,50.0,8.0
2018-11-18 21:20:00,,30.25,46,50.0,9.0
2018-11-18 21:50:00,,30.25,46,50.0,12.0
2018-11-18 22:20:00,,30.25,45,50.0,10.0
2018-11-18 22:50:00,,30.25,46,50.0,14.0
2018-11-18 23:20:00,,30.25,45,50.0,12.0
2018-11-18 23:50:00,,30.25,45,50.0,7.0
2018-11-19 00:20:00,,30.25,43,,5.0
2018-11-19 00:50:00,,30.25,43,,5.0
2018-11-19 01:20:00,,30.22,43,50.0,5.0
2018-11-19 01:50:00,,30.22,43,50.0,5.0
2018-11-19 02:20:00,,30.22,46,70.0,12.0
2018-11-19 02:50:00,,30.22,46,70.0,14.0
2018-11-19 03:20:00,,30.19,46,70.0,14.0
2018-11-19 03:50:00,,30.19,46,70.0,16.0
2018-11-19 04:20:00,,30.19,46,70.0,13.0
2018-11-19 04:50:00,,30.19,46,70.0,14.0
2018-11-19 05:20:00,,30.19,46,70.0,13.0
2018-11-19 05:50:00,,30.19,46,70.0,14.0
2018-11-19 06:20:00,,30.19,46,70.0,15.0
2018-11-19 06:50:00,,30.19,46,70.0,15.0
2018-11-19 07:20:00,,30.19,48,70.0,16.0
2018-11-19 07:50:00,,30.16,48,70.0,16.0
2018-11-19 08:20:00,,30.16,48,60.0,14.0
2018-11-19 08:50:00,,30.16,48,70.0,15.0
2018-11-19 09:20:00,,30.16,48,60.0,12.0
2018-11-19 09:50:00,,30.16,48,60.0,17.0
2018-11-19 10:20:00,,30.16,46,70.0,18.0
2018-11-19 10:50:00,,30.16,46,60.0,16.0
2018-11-19 11:20:00,,30.13,46,80.0,20.0
2018-11-19 11:50:00,,30.13,46,70.0,15.0
2018-11-19 12:20:00,,30.1,48,70.0,15.0
2018-11-19 12:50:00,,30.1,48,60.0,12.0
2018-11-19 13:20:00,,30.1,46,50.0,14.0
2018-11-19 13:50:00,,30.07,48,60.0,14.0
2018-11-19 14:20:00,,30.07,48,60.0,16.0
2018-11-19 14:50:00,,30.04,48,50.0,13.0
2018-11-19 15:20:00,,30.04,46,60.0,15.0
2018-11-19 15:50:00,,30.04,45,60.0,8.0
2018-11-19 16:20:00,,30.04,46,60.0,9.0
2018-11-19 16:50:00,,30.01,46,,9.0
2018-11-19 17:20:00,,30.01,45,60.0,13.0
2018-11-19 17:50:00,,30.01,45,60.0,17.0
2018-11-19 18:20:00,,30.01,43,50.0,12.0
2018-11-19 18:50:00,,29.98,43,50.0,13.0
2018-11-19 19:20:00,,29.98,43,50.0,10.0
2018-11-19 19:50:00,,29.98,43,80.0,17.0
2018-11-19 20:20:00,,29.98,43,60.0,16.0
2018-11-19 20:50:00,,29.98,41,60.0,9.0
2018-11-19 21:20:00,,29.96,43,50.0,10.0
2018-11-19 21:50:00,,29.96,43,60.0,12.0
2018-11-19 22:20:00,,29.96,43,50.0,14.0
2018-11-19 22:50:00,,29.96,43,50.0,12.0
2018-11-19 23:20:00,,29.93,43,,8.0
2018-11-19 23:50:00,,29.93,43,50.0,10.0
2018-11-20 00:20:00,,29.93,41,60.0,9.0
2018-11-20 00:50:00,,29.9,43,,10.0
2018-11-20 01:20:00,,29.9,43,50.0,13.0
2018-11-20 01:50:00,,29.9,43,60.0,9.0
2018-11-20 02:20:00,,29.87,43,50.0,13.0
2018-11-20 02:50:00,,29.87,43,60.0,14.0
2018-11-20 03:20:00,,29.87,43,60.0,14.0
2018-11-20 03:50:00,,29.84,43,60.0,8.0
2018-11-20 04:20:00,,29.84,41,50.0,12.0
2018-11-20 04:50:00,,29.84,43,60.0,9.0
2018-11-20 05:20:00,,29.81,41,50.0,12.0
2018-11-20 05:50:00,,29.81,41,60.0,10.0
2018-11-20 06:20:00,,29.81,43,60.0,12.0
2018-11-20 06:50:00,,29.81,43,60.0,13.0
2018-11-20 07:20:00,,29.81,43,60.0,14.0
2018-11-20 07:50:00,,29.81,41,60.0,10.0
2018-11-20 08:20:00,,29.81,43,60.0,13.0
2018-11-20 08:50:00,,29.78,43,60.0,8.0
2018-11-20 09:20:00,,29.78,43,60.0,13.0
2018-11-20 09:50:00,,29.78,41,60.0,9.0
2018-11-20 10:20:00,,29.75,41,60.0,12.0
2018-11-20 10:50:00,,29.75,41,,10.0
2018-11-20 11:20:00,,29.75,41,60.0,9.0
