name,datetime,kWh,pressure,temperature,wind_direction,wind_speed
25 Gordon Street,2017-01-09 13:00:00,25.0,29.98,50,230.0,12.0
25 Gordon Street,2017-01-09 13:30:00,25.0,29.98,50,220.0,10.0
25 Gordon Street,2017-01-09 14:00:00,26.5,29.96,50,220.0,15.0
25 Gordon Street,2017-01-09 14:30:00,26.5,29.93,50,220.0,13.0
25 Gordon Street,2017-01-09 15:00:00,27.5,29.9,50,220.0,14.0
25 Gordon Street,2017-01-09 15:30:00,27.0,29.9,50,230.0,13.0
25 Gordon Street,2017-01-09 16:00:00,27.0,29.87,50,230.0,14.0
25 Gordon Street,2017-01-09 16:30:00,24.5,29.84,50,240.0,15.0
25 Gordon Street,2017-01-09 17:00:00,23.0,29.84,50,230.0,14.0
25 Gordon Street,2017-01-09 17:30:00,19.5,29.81,50,240.0,12.0
25 Gordon Street,2017-01-09 18:00:00,21.0,29.84,48,290.0,18.0
25 Gordon Street,2017-01-09 18:30:00,20.5,29.84,48,290.0,14.0
25 Gordon Street,2017-01-09 19:00:00,19.5,29.84,46,290.0,14.0
25 Gordon Street,2017-01-09 19:30:00,17.5,29.84,46,280.0,13.0
25 Gordon Street,2017-01-09 20:00:00,17.5,29.84,45,280.0,15.0
25 Gordon Street,2017-01-09 20:30:00,16.5,29.84,45,280.0,16.0
25 Gordon Street,2017-01-09 21:00:00,18.5,29.84,45,270.0,12.0
25 Gordon Street,2017-01-09 21:30:00,16.0,29.84,43,250.0,14.0
25 Gordon Street,2017-01-09 22:00:00,15.0,29.84,43,240.0,10.0
25 Gordon Street,2017-01-09 22:30:00,15.5,29.81,43,240.0,13.0
25 Gordon Street,2017-01-09 23:00:00,15.0,29.81,43,250.0,13.0
25 Gordon Street,2017-01-09 23:30:00,14.5,29.81,41,250.0,14.0
25 Gordon Street,2017-01-10 00:00:00,16.0,29.81,41,250.0,14.0
25 Gordon Street,2017-01-10 00:30:00,16.0,29.81,41,240.0,14.0
25 Gordon Street,2017-01-10 01:00:00,12.5,29.78,41,240.0,14.0
25 Gordon Street,2017-01-10 01:30:00,11.5,29.78,41,250.0,13.0
25 Gordon Street,2017-01-10 02:00:00,11.5,29.78,41,250.0,14.0
25 Gordon Street,2017-01-10 02:30:00,11.0,29.81,41,250.0,13.0
25 Gordon Street,2017-01-10 03:00:00,11.0,29.81,41,250.0,13.0
25 Gordon Street,2017-01-10 03:30:00,11.0,29.78,43,250.0,14.0
25 Gordon Street,2017-01-10 04:00:00,11.5,29.78,41,250.0,14.0
25 Gordon Street,2017-01-10 04:30:00,11.0,29.78,43,250.0,13.0
25 Gordon Street,2017-01-10 05:00:00,11.0,29.78,43,250.0,15.0
25 Gordon Street,2017-01-10 05:30:00,11.0,29.78,43,250.0,13.0
25 Gordon Street,2017-01-10 06:00:00,12.0,29.78,43,240.0,12.0
25 Gordon Street,2017-01-10 06:30:00,13.0,29.78,43,250.0,13.0
25 Gordon Street,2017-01-10 07:00:00,14.0,29.78,43,250.0,14.0
25 Gordon Street,2017-01-10 07:30:00,15.5,29.81,43,250.0,14.0
25 Gordon Street,2017-01-10 08:00:00,16.5,29.81,45,250.0,12.0
25 Gordon Street,2017-01-10 08:30:00,17.0,29.81,45,230.0,10.0
25 Gordon Street,2017-01-10 09:00:00,19.5,29.81,45,250.0,10.0
25 Gordon Street,2017-01-10 09:30:00,22.5,29.84,45,250.0,12.0
25 Gordon Street,2017-01-10 10:00:00,23.0,29.84,46,260.0,13.0
25 Gordon Street,2017-01-10 10:30:00,23.5,29.84,46,270.0,13.0
25 Gordon Street,2017-01-10 11:00:00,23.0,29.84,46,280.0,14.0
25 Gordon Street,2017-01-10 11:30:00,24.0,29.84,48,280.0,15.0
25 Gordon Street,2017-01-10 12:00:00,23.5,29.81,48,290.0,13.0
25 Gordon Street,2017-01-10 12:30:00,23.0,29.84,48,280.0,14.0
25 Gordon Street,2017-01-10 13:00:00,23.5,29.81,48,280.0,13.0
25 Gordon Street,2017-01-10 13:30:00,24.0,29.84,48,290.0,13.0
25 Gordon Street,2017-01-10 14:00:00,23.5,29.84,48,280.0,13.0
25 Gordon Street,2017-01-10 14:30:00,21.5,29.84,48,290.0,15.0
25 Gordon Street,2017-01-10 15:00:00,24.5,29.84,48,280.0,9.0
25 Gordon Street,2017-01-10 15:30:00,24.5,29.87,48,270.0,10.0
25 Gordon Street,2017-01-10 16:00:00,24.0,29.87,48,250.0,8.0
25 Gordon Street,2017-01-10 16:30:00,23.5,29.87,48,250.0,12.0
25 Gordon Street,2017-01-10 17:00:00,22.5,29.87,46,240.0,10.0
25 Gordon Street,2017-01-10 17:30:00,25.5,29.87,48,240.0,10.0
25 Gordon Street,2017-01-10 18:00:00,23.5,29.87,48,240.0,9.0
25 Gordon Street,2017-01-10 18:30:00,20.5,29.9,48,240.0,10.0
25 Gordon Street,2017-01-10 19:00:00,19.0,29.87,48,230.0,9.0
25 Gordon Street,2017-01-10 19:30:00,17.0,29.87,46,250.0,8.0
25 Gordon Street,2017-01-10 20:00:00,17.5,29.87,46,240.0,10.0
25 Gordon Street,2017-01-10 20:30:00,16.0,29.87,46,250.0,10.0
25 Gordon Street,2017-01-10 21:00:00,15.5,29.87,46,240.0,7.0
25 Gordon Street,2017-01-10 21:30:00,16.5,29.87,46,230.0,7.0
25 Gordon Street,2017-01-10 22:00:00,16.5,29.87,46,240.0,8.0
25 Gordon Street,2017-01-10 22:30:00,15.5,29.87,48,250.0,12.0
25 Gordon Street,2017-01-10 23:00:00,15.5,29.84,48,250.0,12.0
25 Gordon Street,2017-01-10 23:30:00,15.5,29.84,48,240.0,10.0
25 Gordon Street,2017-01-11 00:00:00,16.32780082987574,29.84,48,240.0,10.0
25 Gordon Street,2017-01-11 00:30:00,15.5,29.84,48,250.0,10.0
25 Gordon Street,2017-01-11 01:00:00,16.32780082987574,29.81,48,250.0,10.0
25 Gordon Street,2017-01-11 01:30:00,16.32780082987574,29.81,48,240.0,9.0
25 Gordon Street,2017-01-11 02:00:00,16.327800829874832,29.78,48,240.0,12.0
25 Gordon Street,2017-01-11 02:30:00,16.32780082987574,29.78,48,240.0,12.0
25 Gordon Street,2017-01-11 03:00:00,16.32780082987574,29.78,48,250.0,13.0
25 Gordon Street,2017-01-11 03:30:00,16.32780082987574,29.75,46,240.0,12.0
25 Gordon Street,2017-01-11 04:00:00,16.327800829874832,29.75,48,250.0,14.0
25 Gordon Street,2017-01-11 04:30:00,16.32780082987574,29.72,48,250.0,13.0
25 Gordon Street,2017-01-11 05:00:00,16.32780082987574,29.72,48,250.0,16.0
25 Gordon Street,2017-01-11 05:30:00,16.32780082987574,29.72,48,250.0,20.0
25 Gordon Street,2017-01-11 06:00:00,16.327800829874832,29.72,50,240.0,14.0
25 Gordon Street,2017-01-11 06:30:00,16.32780082987574,29.72,50,260.0,16.0
25 Gordon Street,2017-01-11 07:00:00,16.32780082987574,29.72,50,260.0,18.0
25 Gordon Street,2017-01-11 07:30:00,16.32780082987574,29.72,52,250.0,17.0
25 Gordon Street,2017-01-11 08:00:00,16.327800829874832,29.72,52,250.0,14.0
25 Gordon Street,2017-01-11 08:30:00,16.32780082987574,29.75,52,250.0,15.0
25 Gordon Street,2017-01-11 09:00:00,16.32780082987574,29.75,52,260.0,14.0
25 Gordon Street,2017-01-11 09:30:00,16.32780082987574,29.75,52,280.0,17.0
25 Gordon Street,2017-01-11 10:00:00,16.327800829874832,29.78,52,290.0,14.0
25 Gordon Street,2017-01-11 10:30:00,16.32780082987574,29.78,54,280.0,17.0
25 Gordon Street,2017-01-11 11:00:00,16.32780082987574,29.78,52,290.0,23.0
25 Gordon Street,2017-01-11 11:30:00,16.32780082987574,29.78,52,290.0,24.0
25 Gordon Street,2017-01-11 12:00:00,16.327800829874832,29.78,52,290.0,23.0
25 Gordon Street,2017-01-11 12:30:00,16.32780082987574,29.81,52,300.0,20.0
25 Gordon Street,2017-01-11 13:00:00,16.32780082987574,29.81,52,290.0,22.0
25 Gordon Street,2017-01-11 13:30:00,16.32780082987574,29.81,50,300.0,18.0
25 Gordon Street,2017-01-11 14:00:00,16.327800829874832,29.81,50,300.0,22.0
25 Gordon Street,2017-01-11 14:30:00,16.32780082987574,29.84,50,290.0,18.0
25 Gordon Street,2017-01-11 15:00:00,16.32780082987574,29.84,50,280.0,22.0
25 Gordon Street,2017-01-11 15:30:00,16.32780082987574,29.87,50,290.0,20.0
25 Gordon Street,2017-01-11 16:00:00,16.327800829874832,29.87,48,290.0,17.0
25 Gordon Street,2017-01-11 16:30:00,16.32780082987574,29.9,48,290.0,20.0
25 Gordon Street,2017-01-11 17:00:00,16.32780082987574,29.9,48,280.0,17.0
25 Gordon Street,2017-01-11 17:30:00,16.32780082987574,29.9,48,280.0,23.0
25 Gordon Street,2017-01-11 18:00:00,16.327800829874832,29.9,46,280.0,21.0
25 Gordon Street,2017-01-11 18:30:00,16.32780082987574,29.93,46,260.0,16.0
25 Gordon Street,2017-01-11 19:00:00,16.32780082987574,29.93,46,260.0,16.0
25 Gordon Street,2017-01-11 19:30:00,16.32780082987574,29.93,45,260.0,15.0
25 Gordon Street,2017-01-11 20:00:00,16.32780082987574,29.93,45,260.0,16.0
25 Gordon Street,2017-01-11 20:30:00,16.327800829874832,29.93,45,250.0,18.0
25 Gordon Street,2017-01-11 21:00:00,16.32780082987574,29.93,45,260.0,20.0
25 Gordon Street,2017-01-11 21:30:00,16.32780082987574,29.93,45,260.0,17.0
25 Gordon Street,2017-01-11 22:00:00,16.327800829874832,29.93,45,250.0,17.0
25 Gordon Street,2017-01-11 22:30:00,16.32780082987574,29.96,45,260.0,17.0
25 Gordon Street,2017-01-11 23:00:00,16.32780082987574,29.96,45,250.0,17.0
25 Gordon Street,2017-01-11 23:30:00,16.32780082987574,29.93,45,250.0,17.0
25 Gordon Street,2017-01-12 00:00:00,16.32780082987574,29.93,43,250.0,16.0
25 Gordon Street,2017-01-12 00:30:00,16.327800829874832,29.93,43,260.0,17.0
25 Gordon Street,2017-01-12 01:00:00,16.32780082987574,29.93,45,250.0,17.0
25 Gordon Street,2017-01-12 01:30:00,16.32780082987574,29.93,43,250.0,17.0
25 Gordon Street,2017-01-12 02:00:00,16.327800829874832,29.93,45,260.0,14.0
25 Gordon Street,2017-01-12 02:30:00,16.32780082987574,29.93,45,250.0,15.0
25 Gordon Street,2017-01-12 03:00:00,16.32780082987574,29.93,45,250.0,15.0
25 Gordon Street,2017-01-12 03:30:00,16.32780082987574,29.9,45,250.0,15.0
25 Gordon Street,2017-01-12 04:00:00,16.32780082987574,29.9,45,250.0,13.0
25 Gordon Street,2017-01-12 04:30:00,16.327800829874832,29.87,45,250.0,12.0
25 Gordon Street,2017-01-12 05:00:00,16.32780082987574,29.87,45,250.0,12.0
25 Gordon Street,2017-01-12 05:30:00,16.32780082987574,29.87,45,250.0,13.0
25 Gordon Street,2017-01-12 06:00:00,16.327800829874832,29.87,45,250.0,12.0
25 Gordon Street,2017-01-12 06:30:00,16.32780082987574,29.84,45,240.0,12.0
25 Gordon Street,2017-01-12 07:00:00,16.32780082987574,29.84,45,250.0,12.0
25 Gordon Street,2017-01-12 07:30:00,16.32780082987574,29.84,45,250.0,12.0
25 Gordon Street,2017-01-12 08:00:00,16.32780082987574,29.81,45,240.0,13.0
25 Gordon Street,2017-01-12 08:30:00,16.327800829874832,29.81,45,230.0,10.0
25 Gordon Street,2017-01-12 09:00:00,16.32780082987574,29.78,45,240.0,12.0
25 Gordon Street,2017-01-12 09:30:00,16.32780082987574,29.75,46,230.0,9.0
25 Gordon Street,2017-01-12 10:00:00,16.327800829874832,29.75,46,230.0,9.0
25 Gordon Street,2017-01-12 10:30:00,16.32780082987574,29.72,46,220.0,8.0
25 Gordon Street,2017-01-12 11:00:00,16.32780082987574,29.69,46,220.0,9.0
25 Gordon Street,2017-01-12 11:30:00,16.32780082987574,29.66,46,210.0,7.0
25 Gordon Street,2017-01-12 12:00:00,16.32780082987574,29.63,45,220.0,6.0
25 Gordon Street,2017-01-12 12:30:00,16.327800829874832,29.6,45,210.0,6.0
25 Gordon Street,2017-01-12 13:00:00,16.32780082987574,29.57,45,250.0,9.0
25 Gordon Street,2017-01-12 13:30:00,16.32780082987574,29.51,45,240.0,5.0
25 Gordon Street,2017-01-12 15:00:00,16.327800829874832,29.39,43,220.0,6.0
25 Gordon Street,2017-01-12 16:00:00,16.32780082987574,29.34,41,210.0,7.0
25 Gordon Street,2017-01-12 16:30:00,16.327800829874832,29.34,39,300.0,5.0
25 Gordon Street,2017-01-12 17:00:00,16.32780082987574,29.31,36,350.0,12.0
25 Gordon Street,2017-01-12 17:30:00,16.32780082987574,29.31,34,350.0,9.0
25 Gordon Street,2017-01-12 18:00:00,16.32780082987574,29.31,34,330.0,9.0
25 Gordon Street,2017-01-12 18:30:00,16.32780082987574,29.31,36,320.0,12.0
25 Gordon Street,2017-01-12 19:00:00,16.327800829874832,29.34,36,330.0,14.0
25 Gordon Street,2017-01-12 19:30:00,16.32780082987574,29.34,37,310.0,14.0
25 Gordon Street,2017-01-12 20:00:00,16.32780082987574,29.36,37,300.0,16.0
25 Gordon Street,2017-01-12 20:30:00,16.327800829874832,29.36,37,300.0,17.0
25 Gordon Street,2017-01-12 21:00:00,16.32780082987574,29.39,37,300.0,20.0
25 Gordon Street,2017-01-12 21:30:00,16.32780082987574,29.42,39,300.0,20.0
25 Gordon Street,2017-01-12 22:00:00,16.32780082987574,29.45,37,300.0,20.0
25 Gordon Street,2017-01-12 22:30:00,16.32780082987574,29.45,37,290.0,20.0
25 Gordon Street,2017-01-12 23:00:00,16.327800829874832,29.48,37,280.0,18.0
25 Gordon Street,2017-01-12 23:30:00,16.32780082987574,29.51,37,280.0,18.0
25 Gordon Street,2017-01-13 00:00:00,16.327800829874832,29.51,37,280.0,20.0
25 Gordon Street,2017-01-13 00:30:00,16.327800829874832,29.54,36,270.0,16.0
25 Gordon Street,2017-01-13 01:00:00,16.32780082987574,29.54,36,270.0,16.0
25 Gordon Street,2017-01-13 01:30:00,16.32780082987574,29.54,36,260.0,16.0
25 Gordon Street,2017-01-13 02:00:00,16.32780082987574,29.57,36,270.0,17.0
25 Gordon Street,2017-01-13 02:30:00,16.32780082987574,29.57,36,270.0,16.0
25 Gordon Street,2017-01-13 03:00:00,16.327800829874832,29.6,36,270.0,14.0
25 Gordon Street,2017-01-13 03:30:00,16.32780082987574,29.6,36,270.0,15.0
25 Gordon Street,2017-01-13 04:00:00,16.32780082987574,29.63,37,280.0,16.0
25 Gordon Street,2017-01-13 04:30:00,16.327800829874832,29.63,37,280.0,16.0
25 Gordon Street,2017-01-13 05:00:00,16.32780082987574,29.66,37,290.0,16.0
25 Gordon Street,2017-01-13 05:30:00,16.32780082987574,29.66,37,290.0,15.0
25 Gordon Street,2017-01-13 06:00:00,16.32780082987574,29.66,37,280.0,14.0
25 Gordon Street,2017-01-13 06:30:00,16.32780082987574,29.69,37,280.0,17.0
25 Gordon Street,2017-01-13 07:00:00,16.327800829874832,29.69,37,280.0,18.0
25 Gordon Street,2017-01-13 07:30:00,16.32780082987574,29.72,37,280.0,20.0
25 Gordon Street,2017-01-13 08:00:00,16.32780082987574,29.72,37,280.0,20.0
25 Gordon Street,2017-01-13 08:30:00,16.327800829874832,29.72,37,270.0,18.0
25 Gordon Street,2017-01-13 09:00:00,16.32780082987574,29.69,37,260.0,20.0
25 Gordon Street,2017-01-13 09:30:00,16.32780082987574,29.69,37,270.0,23.0
25 Gordon Street,2017-01-13 10:00:00,16.32780082987574,29.69,37,280.0,28.0
25 Gordon Street,2017-01-13 10:30:00,16.32780082987574,29.72,37,280.0,25.0
25 Gordon Street,2017-01-13 11:00:00,16.327800829874832,29.72,37,280.0,22.0
25 Gordon Street,2017-01-13 11:30:00,16.327800829874832,29.72,39,290.0,23.0
25 Gordon Street,2017-01-13 12:00:00,16.32780082987665,29.75,41,290.0,24.0
25 Gordon Street,2017-01-13 12:30:00,16.327800829874832,29.75,43,300.0,23.0
25 Gordon Street,2017-01-13 13:00:00,16.32780082987665,29.78,43,300.0,21.0
25 Gordon Street,2017-01-13 13:30:00,16.327800829874832,29.78,43,300.0,25.0
25 Gordon Street,2017-01-13 14:00:00,16.327800829874832,29.81,43,300.0,24.0
25 Gordon Street,2017-01-13 14:30:00,16.32780082987665,29.81,43,310.0,20.0
25 Gordon Street,2017-01-13 15:00:00,16.327800829874832,29.84,43,300.0,17.0
25 Gordon Street,2017-01-13 15:30:00,16.32780082987665,29.84,43,300.0,14.0
25 Gordon Street,2017-01-13 16:00:00,16.327800829874832,29.87,43,300.0,17.0
25 Gordon Street,2017-01-13 16:30:00,16.327800829874832,29.87,43,310.0,16.0
25 Gordon Street,2017-01-13 17:00:00,16.32780082987665,29.9,43,300.0,14.0
25 Gordon Street,2017-01-13 17:30:00,16.327800829874832,29.9,43,310.0,14.0
25 Gordon Street,2017-01-13 18:00:00,16.327800829874832,29.9,41,300.0,15.0
25 Gordon Street,2017-01-13 18:30:00,16.32780082987665,29.9,41,290.0,16.0
25 Gordon Street,2017-01-13 19:00:00,16.327800829874832,29.93,41,300.0,15.0
25 Gordon Street,2017-01-13 19:30:00,16.327800829874832,29.93,41,290.0,16.0
25 Gordon Street,2017-01-13 20:00:00,16.32780082987665,29.96,39,290.0,14.0
25 Gordon Street,2017-01-13 20:30:00,16.327800829874832,29.96,39,300.0,16.0
25 Gordon Street,2017-01-13 21:00:00,16.32780082987665,29.96,39,300.0,15.0
25 Gordon Street,2017-01-13 21:30:00,16.327800829874832,29.98,39,300.0,16.0
25 Gordon Street,2017-01-13 22:00:00,16.32780082987665,29.98,39,300.0,16.0
25 Gordon Street,2017-01-13 22:30:00,16.327800829874832,29.98,37,290.0,14.0
25 Gordon Street,2017-01-13 23:00:00,16.327800829874832,30.01,37,300.0,13.0
25 Gordon Street,2017-01-13 23:30:00,16.32780082987665,30.01,37,290.0,12.0
25 Gordon Street,2017-01-14 00:00:00,16.327800829874832,30.01,37,290.0,12.0
25 Gordon Street,2017-01-14 00:30:00,16.327800829874832,30.01,37,290.0,14.0
25 Gordon Street,2017-01-14 01:00:00,16.32780082987665,30.04,37,300.0,13.0
25 Gordon Street,2017-01-14 01:30:00,16.327800829874832,30.04,37,290.0,10.0
25 Gordon Street,2017-01-14 02:00:00,16.327800829874832,30.04,37,290.0,14.0
25 Gordon Street,2017-01-14 02:30:00,16.32780082987665,30.04,36,280.0,14.0
25 Gordon Street,2017-01-14 03:00:00,16.327800829874832,30.04,36,270.0,12.0
25 Gordon Street,2017-01-14 03:30:00,16.327800829874832,30.04,36,270.0,8.0
25 Gordon Street,2017-01-14 04:00:00,16.32780082987665,30.04,36,280.0,10.0
25 Gordon Street,2017-01-14 04:30:00,16.32780082987665,30.04,36,260.0,12.0
25 Gordon Street,2017-01-14 05:00:00,16.327800829874832,30.04,36,250.0,12.0
25 Gordon Street,2017-01-14 05:30:00,16.327800829874832,30.04,36,250.0,12.0
25 Gordon Street,2017-01-14 06:00:00,16.32780082987665,30.01,36,250.0,12.0
25 Gordon Street,2017-01-14 06:30:00,16.327800829874832,30.01,36,260.0,13.0
25 Gordon Street,2017-01-14 07:00:00,16.327800829874832,30.04,36,260.0,13.0
25 Gordon Street,2017-01-14 07:30:00,16.32780082987665,30.04,36,260.0,12.0
25 Gordon Street,2017-01-14 08:00:00,16.327800829874832,30.04,37,280.0,14.0
25 Gordon Street,2017-01-14 08:30:00,16.327800829874832,30.04,37,260.0,12.0
25 Gordon Street,2017-01-14 09:00:00,16.32780082987665,30.04,37,260.0,12.0
25 Gordon Street,2017-01-14 09:30:00,16.327800829874832,30.07,39,280.0,14.0
25 Gordon Street,2017-01-14 10:00:00,16.327800829874832,30.07,41,280.0,15.0
25 Gordon Street,2017-01-14 10:30:00,16.32780082987665,30.07,39,280.0,13.0
25 Gordon Street,2017-01-14 11:00:00,16.327800829874832,30.07,41,290.0,10.0
25 Gordon Street,2017-01-14 11:30:00,16.32780082987665,30.1,41,300.0,21.0
25 Gordon Street,2017-01-14 12:00:00,16.327800829874832,30.07,39,300.0,14.0
25 Gordon Street,2017-01-14 12:30:00,16.32780082987665,30.07,41,300.0,9.0
25 Gordon Street,2017-01-14 13:00:00,16.327800829874832,30.1,41,290.0,13.0
25 Gordon Street,2017-01-14 13:30:00,16.327800829874832,30.1,41,300.0,12.0
25 Gordon Street,2017-01-14 14:00:00,16.32780082987665,30.1,39,290.0,10.0
25 Gordon Street,2017-01-14 14:30:00,16.327800829874832,30.1,39,300.0,9.0
25 Gordon Street,2017-01-14 15:00:00,16.327800829874832,30.13,41,290.0,7.0
25 Gordon Street,2017-01-14 15:30:00,16.32780082987665,30.13,41,300.0,6.0
25 Gordon Street,2017-01-14 16:00:00,16.327800829874832,30.13,41,300.0,9.0
25 Gordon Street,2017-01-14 16:30:00,16.327800829874832,30.13,39,300.0,7.0
25 Gordon Street,2017-01-14 17:00:00,16.32780082987665,30.13,39,290.0,6.0
25 Gordon Street,2017-01-14 17:30:00,16.327800829874832,30.13,39,280.0,8.0
25 Gordon Street,2017-01-14 18:00:00,16.327800829874832,30.13,41,280.0,12.0
25 Gordon Street,2017-01-14 18:30:00,16.32780082987665,30.16,41,290.0,8.0
25 Gordon Street,2017-01-14 19:00:00,16.327800829874832,30.16,41,280.0,9.0
25 Gordon Street,2017-01-14 19:30:00,16.32780082987665,30.16,41,290.0,9.0
25 Gordon Street,2017-01-14 20:00:00,16.327800829874832,30.16,39,290.0,9.0
25 Gordon Street,2017-01-14 20:30:00,16.32780082987665,30.19,39,290.0,8.0
25 Gordon Street,2017-01-14 21:00:00,16.327800829874832,30.19,39,290.0,8.0
25 Gordon Street,2017-01-14 21:30:00,16.327800829874832,30.19,39,290.0,8.0
25 Gordon Street,2017-01-14 22:00:00,16.32780082987665,30.19,39,290.0,7.0
25 Gordon Street,2017-01-14 22:30:00,16.327800829874832,30.19,39,290.0,8.0
25 Gordon Street,2017-01-14 23:00:00,16.327800829874832,30.19,39,280.0,8.0
25 Gordon Street,2017-01-14 23:30:00,16.32780082987665,30.19,39,290.0,9.0
25 Gordon Street,2017-01-15 00:00:00,16.327800829874832,30.19,39,280.0,8.0
25 Gordon Street,2017-01-15 00:30:00,16.327800829874832,30.19,37,280.0,7.0
25 Gordon Street,2017-01-15 01:00:00,16.32780082987665,30.19,39,280.0,9.0
25 Gordon Street,2017-01-15 01:30:00,16.327800829874832,30.22,39,280.0,9.0
25 Gordon Street,2017-01-15 02:00:00,16.327800829874832,30.22,39,290.0,8.0
25 Gordon Street,2017-01-15 02:30:00,16.32780082987665,30.22,39,280.0,8.0
25 Gordon Street,2017-01-15 03:00:00,16.327800829874832,30.22,39,280.0,7.0
25 Gordon Street,2017-01-15 03:30:00,16.32780082987665,30.22,39,280.0,5.0
25 Gordon Street,2017-01-15 04:00:00,16.327800829874832,30.19,39,270.0,7.0
25 Gordon Street,2017-01-15 04:30:00,16.32780082987665,30.19,39,270.0,8.0
25 Gordon Street,2017-01-15 05:00:00,16.327800829874832,30.19,39,280.0,10.0
25 Gordon Street,2017-01-15 05:30:00,16.327800829874832,30.19,39,290.0,8.0
25 Gordon Street,2017-01-15 06:00:00,16.32780082987665,30.19,39,250.0,5.0
25 Gordon Street,2017-01-15 06:30:00,16.327800829874832,30.19,39,230.0,5.0
25 Gordon Street,2017-01-15 07:00:00,16.327800829874832,30.19,39,220.0,6.0
25 Gordon Street,2017-01-15 07:30:00,16.32780082987665,30.19,39,240.0,8.0
25 Gordon Street,2017-01-15 08:00:00,16.327800829874832,30.19,39,230.0,6.0
25 Gordon Street,2017-01-15 08:30:00,16.327800829874832,30.19,39,220.0,7.0
25 Gordon Street,2017-01-15 09:00:00,16.32780082987665,30.19,39,240.0,8.0
25 Gordon Street,2017-01-15 09:30:00,16.327800829874832,30.16,41,220.0,7.0
25 Gordon Street,2017-01-15 10:00:00,16.32780082987665,30.16,41,240.0,9.0
25 Gordon Street,2017-01-15 10:30:00,16.327800829874832,30.13,43,270.0,9.0
25 Gordon Street,2017-01-15 11:00:00,16.32780082987665,30.13,43,250.0,10.0
25 Gordon Street,2017-01-15 11:30:00,16.327800829874832,30.1,43,250.0,12.0
25 Gordon Street,2017-01-15 12:00:00,16.327800829874832,30.1,43,250.0,10.0
25 Gordon Street,2017-01-15 12:30:00,16.32780082987665,30.1,45,260.0,9.0
25 Gordon Street,2017-01-15 13:00:00,16.327800829874832,30.1,46,270.0,12.0
25 Gordon Street,2017-01-15 13:30:00,16.327800829874832,30.07,46,280.0,12.0
25 Gordon Street,2017-01-15 14:00:00,16.32780082987665,30.07,46,290.0,9.0
25 Gordon Street,2017-01-15 14:30:00,16.327800829874832,30.07,48,300.0,12.0
25 Gordon Street,2017-01-15 15:00:00,16.327800829874832,30.1,48,290.0,10.0
25 Gordon Street,2017-01-15 15:30:00,16.32780082987665,30.1,48,300.0,10.0
25 Gordon Street,2017-01-15 16:00:00,16.327800829874832,30.1,48,300.0,9.0
25 Gordon Street,2017-01-15 16:30:00,16.327800829874832,30.13,48,310.0,6.0
25 Gordon Street,2017-01-15 17:00:00,16.32780082987665,30.13,48,300.0,9.0
25 Gordon Street,2017-01-15 17:30:00,16.327800829874832,30.13,48,310.0,7.0
25 Gordon Street,2017-01-15 18:00:00,16.32780082987665,30.13,48,340.0,6.0
25 Gordon Street,2017-01-15 18:30:00,16.327800829874832,30.16,48,10.0,8.0
25 Gordon Street,2017-01-15 19:00:00,16.32780082987665,30.16,48,20.0,6.0
25 Gordon Street,2017-01-15 19:30:00,16.327800829874832,30.16,48,350.0,5.0
25 Gordon Street,2017-01-15 20:30:00,16.32780082987665,30.19,46,350.0,5.0
25 Gordon Street,2017-01-15 21:00:00,16.327800829874832,30.19,46,10.0,3.0
25 Gordon Street,2017-01-15 21:30:00,16.327800829874832,30.19,46,20.0,2.0
25 Gordon Street,2017-01-15 22:00:00,16.32780082987665,30.22,46,340.0,3.0
25 Gordon Street,2017-01-15 23:00:00,16.327800829874832,30.22,45,90.0,8.0
25 Gordon Street,2017-01-15 23:30:00,16.32780082987665,30.22,45,110.0,5.0
25 Gordon Street,2017-01-16 00:00:00,16.5,30.22,43,90.0,7.0
25 Gordon Street,2017-01-16 01:30:00,11.5,30.25,43,60.0,5.0
25 Gordon Street,2017-01-16 02:00:00,12.5,30.25,43,80.0,10.0
25 Gordon Street,2017-01-16 02:30:00,11.5,30.25,43,90.0,7.0
25 Gordon Street,2017-01-16 03:00:00,11.5,30.25,41,110.0,7.0
25 Gordon Street,2017-01-16 03:30:00,12.5,30.25,41,100.0,6.0
25 Gordon Street,2017-01-16 04:00:00,12.0,30.25,41,90.0,5.0
25 Gordon Street,2017-01-16 04:30:00,12.0,30.28,41,100.0,6.0
25 Gordon Street,2017-01-16 05:00:00,12.0,30.28,41,90.0,6.0
25 Gordon Street,2017-01-16 05:30:00,12.0,30.28,41,90.0,5.0
25 Gordon Street,2017-01-16 06:00:00,13.5,30.28,41,100.0,6.0
25 Gordon Street,2017-01-16 06:30:00,13.5,30.28,41,110.0,5.0
25 Gordon Street,2017-01-16 07:00:00,16.5,30.28,41,120.0,5.0
25 Gordon Street,2017-01-16 08:00:00,19.0,30.31,41,130.0,3.0
25 Gordon Street,2017-01-16 09:00:00,20.0,30.31,41,100.0,6.0
25 Gordon Street,2017-01-16 09:30:00,22.0,30.34,41,130.0,5.0
25 Gordon Street,2017-01-16 10:00:00,24.5,30.34,41,150.0,6.0
25 Gordon Street,2017-01-16 12:30:00,25.0,30.34,41,110.0,6.0
25 Gordon Street,2017-01-16 13:00:00,25.5,30.34,41,100.0,6.0
25 Gordon Street,2017-01-16 13:30:00,25.0,30.34,41,140.0,5.0
